dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Lake,main,rotation_270,0,1.0,1.0,0.0,65741,0,34,64.0,64.2001953125,93,[]
Lake,main,rotation_315,0,1.0,1.0,0.0,65833,0,35,64.0,64.2900390625,93,[]
Lake,main,reverse_vertices,0,1.0,1.0,0.0,65739,0,39,64.0,64.1982421875,94,[]
Lake,main,reverse_objects,0,1.0,1.0,0.0,65738,0,37,64.0,64.197265625,93,[]
Lake,main,compound,1,0.8491213024464579,0.8193359375,0.1806640625,37826,0,17,36.0,36.939453125,58,"[1, 2025, 233337, 2024]"
Lake,main,addition_alpha0_pct10,233337,0.9992060340153568,0.9990234375,0.0009765625,72195,0,42,70.0,70.5029296875,105,[233337]
Lake,main,addition_alpha0_pct30,233337,1.0,1.0,0.0,85153,0,44,83.0,83.1572265625,126,[233337]
Lake,main,addition_alpha0_pct50,233337,0.9992060340153568,0.9990234375,0.0009765625,98018,0,52,95.0,95.720703125,142,[233337]
Lake,main,addition_alpha0.5_pct10,233337,0.9984114366459336,0.998046875,0.001953125,72195,0,35,70.0,70.5029296875,100,[233337]
Lake,main,addition_alpha0.5_pct30,233337,0.9872251254905622,0.984375,0.015625,85153,0,58,83.0,83.1572265625,115,[233337]
Lake,main,addition_alpha0.5_pct50,233337,0.9308978313720176,0.9150390625,0.0849609375,98018,0,67,95.0,95.720703125,131,[233337]
Lake,main,addition_alpha1_pct10,233337,0.9984126984126984,0.998046875,0.001953125,72195,0,43,70.0,70.5029296875,107,[233337]
Lake,main,addition_alpha1_pct30,233337,0.982417210918368,0.978515625,0.021484375,85153,0,56,83.0,83.1572265625,119,[233337]
Lake,main,addition_alpha1_pct50,233337,0.9394637594497344,0.9267578125,0.0732421875,98018,0,62,96.0,95.720703125,130,[233337]
Lake,main,noise_strength0.6_pct10,2024,0.9968216095175164,0.99609375,0.00390625,65786,0,37,64.0,64.244140625,99,[2024]
Lake,main,noise_strength0.6_pct30,2024,0.9630641092226784,0.955078125,0.044921875,65871,0,36,64.0,64.3271484375,91,[2024]
Lake,main,noise_strength0.6_pct50,2024,0.8607595654295443,0.8330078125,0.1669921875,65926,0,43,64.0,64.380859375,94,[2024]
Lake,main,noise_strength1_pct10,2024,0.9992072927806908,0.9990234375,0.0009765625,65786,0,39,64.0,64.244140625,95,[2024]
Lake,main,noise_strength1_pct30,2024,0.9640085638721326,0.9560546875,0.0439453125,65871,0,40,64.0,64.3271484375,93,[2024]
Lake,main,noise_strength1_pct50,2024,0.8453496071094605,0.814453125,0.185546875,65926,0,40,64.0,64.380859375,89,[2024]
Lake,main,noise_strength1.4_pct10,2024,0.9960251119550004,0.9951171875,0.0048828125,65786,0,38,64.0,64.244140625,95,[2024]
Lake,main,noise_strength1.4_pct30,2024,0.9600307214746386,0.951171875,0.048828125,65871,0,38,64.0,64.3271484375,90,[2024]
Lake,main,noise_strength1.4_pct50,2024,0.8287899232572371,0.794921875,0.205078125,65926,0,40,64.0,64.380859375,93,[2024]
Lake,main,vertex_delete_10pct,1,0.998416467731765,0.998046875,0.001953125,59449,0,30,58.0,58.0556640625,83,[1]
Lake,main,vertex_delete_20pct,1,0.993662103599709,0.9921875,0.0078125,53197,0,28,52.0,51.9501953125,76,[1]
Lake,main,vertex_delete_40pct,1,0.9567749998666648,0.947265625,0.052734375,40558,0,19,39.0,39.607421875,63,[1]
Lake,main,object_delete_10pct,2025,1.0,1.0,0.0,61422,0,35,60.0,59.982421875,89,[2025]
Lake,main,object_delete_50pct,2025,0.993662103599709,0.9921875,0.0078125,36180,0,19,35.0,35.33203125,57,[2025]
Lake,main,object_delete_70pct,2025,0.9770827312295728,0.9716796875,0.0283203125,18826,0,8,18.0,18.384765625,32,[2025]
Lake,main,scale_0.1,0,1.0,1.0,0.0,64858,0,34,63.0,63.337890625,91,[]
Lake,main,scale_0.9,0,1.0,1.0,0.0,65538,0,35,64.0,64.001953125,99,[]
Lake,main,scale_1.3,0,1.0,1.0,0.0,65494,0,36,63.0,63.958984375,110,[]
Lake,main,scale_1.7,0,1.0,1.0,0.0,64853,0,35,63.0,63.3330078125,91,[]
Lake,main,scale_2.1,0,1.0,1.0,0.0,65134,0,34,63.0,63.607421875,104,[]
Lake,main,translation_20,0,1.0,1.0,0.0,65504,0,35,64.0,63.96875,101,[]
Lake,main,translation_30,0,0.9992060340153568,0.9990234375,0.0009765625,65163,0,34,63.0,63.6357421875,92,[]
Lake,main,translation_40,0,1.0,1.0,0.0,65843,0,34,64.0,64.2998046875,94,[]
Lake,main,translation_50,0,1.0,1.0,0.0,64887,0,34,63.0,63.3662109375,92,[]
Lake,main,translation_60,0,1.0,1.0,0.0,64861,0,35,63.0,63.3408203125,92,[]
Lake,repeat,vertex_delete_30pct,1,0.980114167674569,0.9755859375,0.0244140625,46875,0,23,46.0,45.7763671875,71,[1]
Lake,repeat,vertex_delete_50pct,1,0.919267166965102,0.90234375,0.09765625,34286,0,17,33.0,33.482421875,53,[1]
Lake,repeat,object_delete_30pct,1,0.9968203417119826,0.99609375,0.00390625,48036,0,25,47.0,46.91015625,76,[1]
Lake,repeat,object_delete_90pct,1,0.918862172639451,0.8984375,0.1015625,6436,2,0,6.0,6.28515625,14,[1]
Lake,repeat,vertex_add_50pct,1,0.9436711410668632,0.931640625,0.068359375,97960,0,67,95.0,95.6640625,124,[1]
Lake,repeat,noise_50pct_1p4tau,1,0.8436581312443923,0.810546875,0.189453125,65940,0,42,64.0,64.39453125,90,[1]
Lake,repeat,compound,1,0.8395264072690432,0.8076171875,0.1923828125,33608,0,17,33.0,32.8203125,56,"[1, 10001, 20001, 30001]"
Lake,repeat,vertex_delete_30pct,2,0.9784938215084236,0.9736328125,0.0263671875,46793,0,28,46.0,45.6962890625,67,[2]
Lake,repeat,vertex_delete_50pct,2,0.9111750264108318,0.892578125,0.107421875,34205,0,18,33.0,33.4033203125,55,[2]
Lake,repeat,object_delete_30pct,2,0.997617471163186,0.9970703125,0.0029296875,47910,0,26,46.5,46.787109375,69,[2]
Lake,repeat,object_delete_90pct,2,0.9148781236152592,0.8935546875,0.1064453125,6350,2,0,6.0,6.201171875,16,[2]
Lake,repeat,vertex_add_50pct,2,0.9441087306876196,0.931640625,0.068359375,97798,0,68,95.0,95.505859375,135,[2]
Lake,repeat,noise_50pct_1p4tau,2,0.8370057798701788,0.8056640625,0.1943359375,65909,0,40,64.5,64.3642578125,91,[2]
Lake,repeat,compound,2,0.8441232895911146,0.8115234375,0.1884765625,37105,0,20,36.0,36.2353515625,59,"[2, 10002, 20002, 30002]"
Lake,repeat,vertex_delete_30pct,3,0.9809233382333454,0.9765625,0.0234375,46846,0,24,46.0,45.748046875,68,[3]
Lake,repeat,vertex_delete_50pct,3,0.915229287805822,0.896484375,0.103515625,34363,0,17,33.0,33.5576171875,53,[3]
Lake,repeat,object_delete_30pct,3,0.9992072927806908,0.9990234375,0.0009765625,46682,0,24,45.0,45.587890625,67,[3]
Lake,repeat,object_delete_90pct,3,0.8853728924027029,0.8603515625,0.1396484375,6179,6,0,6.0,6.0341796875,14,[3]
Lake,repeat,vertex_add_50pct,3,0.9416710520767057,0.9287109375,0.0712890625,97975,0,68,96.0,95.6787109375,126,[3]
Lake,repeat,noise_50pct_1p4tau,3,0.8364884039627245,0.8037109375,0.1962890625,65919,0,39,64.0,64.3740234375,93,[3]
Lake,repeat,compound,3,0.8480563300875238,0.81640625,0.18359375,37394,0,20,36.0,36.517578125,62,"[3, 10003, 20003, 30003]"
Lake,repeat,vertex_delete_30pct,4,0.9760066581554422,0.970703125,0.029296875,46853,0,23,46.0,45.7548828125,70,[4]
Lake,repeat,vertex_delete_50pct,4,0.915385729888094,0.8974609375,0.1025390625,34403,0,15,33.0,33.5966796875,55,[4]
Lake,repeat,object_delete_30pct,4,1.0,1.0,0.0,48930,0,26,47.0,47.783203125,72,[4]
Lake,repeat,object_delete_90pct,4,0.9035846502320328,0.87890625,0.12109375,6399,1,0,6.0,6.2490234375,16,[4]
Lake,repeat,vertex_add_50pct,4,0.9211228482603726,0.9033203125,0.0966796875,97931,0,70,95.0,95.6357421875,130,[4]
Lake,repeat,noise_50pct_1p4tau,4,0.8332481823414805,0.798828125,0.201171875,65923,0,42,64.0,64.3779296875,87,[4]
Lake,repeat,compound,4,0.8471932305621209,0.81640625,0.18359375,31573,0,13,31.0,30.8330078125,55,"[4, 10004, 20004, 30004]"
Lake,repeat,vertex_delete_30pct,5,0.9800874596542029,0.9755859375,0.0244140625,46863,0,26,46.0,45.7646484375,70,[5]
Lake,repeat,vertex_delete_50pct,5,0.9132882016967576,0.8935546875,0.1064453125,34330,0,16,33.0,33.525390625,54,[5]
Lake,repeat,object_delete_30pct,5,0.9984126984126984,0.998046875,0.001953125,42227,0,19,41.0,41.2373046875,68,[5]
Lake,repeat,object_delete_90pct,5,0.8855699482331845,0.8583984375,0.1416015625,6209,3,0,6.0,6.0634765625,15,[5]
Lake,repeat,vertex_add_50pct,5,0.932078477692223,0.9169921875,0.0830078125,97947,0,67,95.0,95.6513671875,128,[5]
Lake,repeat,noise_50pct_1p4tau,5,0.8544644706350994,0.8232421875,0.1767578125,65925,0,45,64.0,64.3798828125,92,[5]
Lake,repeat,compound,5,0.8354803149739848,0.798828125,0.201171875,36924,0,19,36.0,36.05859375,60,"[5, 10005, 20005, 30005]"
Lake,repeat,vertex_delete_30pct,6,0.9817052621026122,0.9775390625,0.0224609375,46822,0,22,45.0,45.724609375,67,[6]
Lake,repeat,vertex_delete_50pct,6,0.9096683372667193,0.888671875,0.111328125,34249,0,16,33.0,33.4462890625,55,[6]
Lake,repeat,object_delete_30pct,6,0.9968404344402448,0.99609375,0.00390625,41637,0,22,40.0,40.6611328125,68,[6]
Lake,repeat,object_delete_90pct,6,0.8881842602495029,0.8623046875,0.1376953125,5084,13,0,5.0,4.96484375,15,[6]
Lake,repeat,vertex_add_50pct,6,0.9330250341152236,0.91796875,0.08203125,97875,0,69,95.0,95.5810546875,133,[6]
Lake,repeat,noise_50pct_1p4tau,6,0.8327680622494149,0.798828125,0.201171875,65931,0,36,64.0,64.3857421875,90,[6]
Lake,repeat,compound,6,0.8480271373025975,0.814453125,0.185546875,35906,0,18,35.0,35.064453125,57,"[6, 10006, 20006, 30006]"
Lake,repeat,vertex_delete_30pct,7,0.9802086242555056,0.9755859375,0.0244140625,46865,0,24,46.0,45.7666015625,68,[7]
Lake,repeat,vertex_delete_50pct,7,0.9072290317935336,0.88671875,0.11328125,34316,0,15,33.0,33.51171875,54,[7]
Lake,repeat,object_delete_30pct,7,0.9984114366459336,0.998046875,0.001953125,42526,0,22,41.0,41.529296875,74,[7]
Lake,repeat,object_delete_90pct,7,0.902194278049662,0.8779296875,0.1220703125,6239,1,0,6.0,6.0927734375,16,[7]
Lake,repeat,vertex_add_50pct,7,0.9309451708459804,0.916015625,0.083984375,97837,0,65,95.5,95.5439453125,130,[7]
Lake,repeat,noise_50pct_1p4tau,7,0.8471380539788734,0.8125,0.1875,65928,0,41,64.0,64.3828125,93,[7]
Lake,repeat,compound,7,0.8441212689017957,0.810546875,0.189453125,31356,0,15,30.0,30.62109375,53,"[7, 10007, 20007, 30007]"
Lake,repeat,vertex_delete_30pct,8,0.9784938215084236,0.9736328125,0.0263671875,46995,0,26,46.0,45.8935546875,80,[8]
Lake,repeat,vertex_delete_50pct,8,0.9069593387898376,0.88671875,0.11328125,34431,0,17,33.0,33.6240234375,54,[8]
Lake,repeat,object_delete_30pct,8,1.0,1.0,0.0,49764,0,24,48.0,48.59765625,77,[8]
Lake,repeat,object_delete_90pct,8,0.8581059736149385,0.8271484375,0.1728515625,11464,0,2,11.0,11.1953125,22,[8]
Lake,repeat,vertex_add_50pct,8,0.936679735752262,0.923828125,0.076171875,97929,0,64,95.0,95.6337890625,130,[8]
Lake,repeat,noise_50pct_1p4tau,8,0.8637237486598417,0.8349609375,0.1650390625,65913,0,39,64.0,64.3681640625,90,[8]
Lake,repeat,compound,8,0.8729242689879139,0.8447265625,0.1552734375,32525,0,16,32.0,31.7626953125,56,"[8, 10008, 20008, 30008]"
Lake,repeat,vertex_delete_30pct,9,0.9792313359041316,0.974609375,0.025390625,46728,0,25,45.0,45.6328125,68,[9]
Lake,repeat,vertex_delete_50pct,9,0.904334067598974,0.884765625,0.115234375,34141,0,16,33.0,33.3408203125,55,[9]
Lake,repeat,object_delete_30pct,9,0.9984126984126984,0.998046875,0.001953125,48132,0,22,47.0,47.00390625,72,[9]
Lake,repeat,object_delete_90pct,9,0.8851641332756184,0.8564453125,0.1435546875,6097,1,0,6.0,5.9541015625,14,[9]
Lake,repeat,vertex_add_50pct,9,0.9237618276977698,0.9072265625,0.0927734375,97996,0,61,96.0,95.69921875,128,[9]
Lake,repeat,noise_50pct_1p4tau,9,0.8461518168126486,0.81640625,0.18359375,65929,0,36,64.0,64.3837890625,95,[9]
Lake,repeat,compound,9,0.8348578222785866,0.8017578125,0.1982421875,38844,0,18,38.0,37.93359375,61,"[9, 10009, 20009, 30009]"
Lake,repeat,vertex_delete_30pct,10,0.9793335111049284,0.974609375,0.025390625,46847,0,24,46.0,45.7490234375,68,[10]
Lake,repeat,vertex_delete_50pct,10,0.9149855276286856,0.896484375,0.103515625,34163,0,19,33.0,33.3623046875,53,[10]
Lake,repeat,object_delete_30pct,10,0.9984114366459336,0.998046875,0.001953125,41260,0,23,40.0,40.29296875,64,[10]
Lake,repeat,object_delete_90pct,10,0.9265394792579292,0.908203125,0.091796875,7067,0,1,7.0,6.9013671875,16,[10]
Lake,repeat,vertex_add_50pct,10,0.926222192003073,0.91015625,0.08984375,97947,0,71,95.0,95.6513671875,135,[10]
Lake,repeat,noise_50pct_1p4tau,10,0.8365721589985337,0.8056640625,0.1943359375,65927,0,39,64.0,64.3818359375,89,[10]
Lake,repeat,compound,10,0.8578935930271463,0.8271484375,0.1728515625,31384,0,15,30.0,30.6484375,48,"[10, 10010, 20010, 30010]"
